Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"VD.Tisch[1].V.Gruppe[2].R_Zu","DB17,X260.1",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung geschlossen",
"VD.Tisch[1].V.Gruppe[2].Status","DB17,INT266",Short,1,R/W,100,,,,,,,,,,"Status der Gruppe",
"VD.Tisch[1].V.Gruppe[3].A_Auf","DB17,X268.4",Boolean,1,R/W,100,,,,,,,,,,"Ventil Spannergruppe öffnen",
"VD.Tisch[1].V.Gruppe[3].A_Zu","DB17,X268.5",Boolean,1,R/W,100,,,,,,,,,,"Ventil Spannergruppe Schliessen",
"VD.Tisch[1].V.Gruppe[3].In_Auf","DB17,WORD270",Word,1,R/W,100,,,,,,,,,,"Eingänge für offen für einzelne Spanner/Zylinder",
"VD.Tisch[1].V.Gruppe[3].In_Zu","DB17,WORD272",Word,1,R/W,100,,,,,,,,,,"Eingänge für geschlossen für einzelne Spanner/Zylinder",
"VD.Tisch[1].V.Gruppe[3].R_Auf","DB17,X268.0",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung offen",
"VD.Tisch[1].V.Gruppe[3].R_Error","DB17,X268.3",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung Error",
"VD.Tisch[1].V.Gruppe[3].R_Vorgespannt","DB17,X268.2",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung vorgespannt",
"VD.Tisch[1].V.Gruppe[3].R_Zu","DB17,X268.1",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung geschlossen",
"VD.Tisch[1].V.Gruppe[3].Status","DB17,INT274",Short,1,R/W,100,,,,,,,,,,"Status der Gruppe",
"VD.Tisch[1].V.Gruppe[4].A_Auf","DB17,X276.4",Boolean,1,R/W,100,,,,,,,,,,"Ventil Spannergruppe öffnen",
"VD.Tisch[1].V.Gruppe[4].A_Zu","DB17,X276.5",Boolean,1,R/W,100,,,,,,,,,,"Ventil Spannergruppe Schliessen",
"VD.Tisch[1].V.Gruppe[4].In_Auf","DB17,WORD278",Word,1,R/W,100,,,,,,,,,,"Eingänge für offen für einzelne Spanner/Zylinder",
"VD.Tisch[1].V.Gruppe[4].In_Zu","DB17,WORD280",Word,1,R/W,100,,,,,,,,,,"Eingänge für geschlossen für einzelne Spanner/Zylinder",
"VD.Tisch[1].V.Gruppe[4].R_Auf","DB17,X276.0",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung offen",
"VD.Tisch[1].V.Gruppe[4].R_Error","DB17,X276.3",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung Error",
"VD.Tisch[1].V.Gruppe[4].R_Vorgespannt","DB17,X276.2",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung vorgespannt",
"VD.Tisch[1].V.Gruppe[4].R_Zu","DB17,X276.1",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung geschlossen",
"VD.Tisch[1].V.Gruppe[4].Status","DB17,INT282",Short,1,R/W,100,,,,,,,,,,"Status der Gruppe",
"VD.Tisch[1].V.Gruppe[5].A_Auf","DB17,X284.4",Boolean,1,R/W,100,,,,,,,,,,"Ventil Spannergruppe öffnen",
"VD.Tisch[1].V.Gruppe[5].A_Zu","DB17,X284.5",Boolean,1,R/W,100,,,,,,,,,,"Ventil Spannergruppe Schliessen",
"VD.Tisch[1].V.Gruppe[5].In_Auf","DB17,WORD286",Word,1,R/W,100,,,,,,,,,,"Eingänge für offen für einzelne Spanner/Zylinder",
"VD.Tisch[1].V.Gruppe[5].In_Zu","DB17,WORD288",Word,1,R/W,100,,,,,,,,,,"Eingänge für geschlossen für einzelne Spanner/Zylinder",
"VD.Tisch[1].V.Gruppe[5].R_Auf","DB17,X284.0",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung offen",
"VD.Tisch[1].V.Gruppe[5].R_Error","DB17,X284.3",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung Error",
"VD.Tisch[1].V.Gruppe[5].R_Vorgespannt","DB17,X284.2",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung vorgespannt",
"VD.Tisch[1].V.Gruppe[5].R_Zu","DB17,X284.1",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung geschlossen",
"VD.Tisch[1].V.Gruppe[5].Status","DB17,INT290",Short,1,R/W,100,,,,,,,,,,"Status der Gruppe",
"VD.Tisch[1].V.Gruppe[6].A_Auf","DB17,X292.4",Boolean,1,R/W,100,,,,,,,,,,"Ventil Spannergruppe öffnen",
"VD.Tisch[1].V.Gruppe[6].A_Zu","DB17,X292.5",Boolean,1,R/W,100,,,,,,,,,,"Ventil Spannergruppe Schliessen",
"VD.Tisch[1].V.Gruppe[6].In_Auf","DB17,WORD294",Word,1,R/W,100,,,,,,,,,,"Eingänge für offen für einzelne Spanner/Zylinder",
"VD.Tisch[1].V.Gruppe[6].In_Zu","DB17,WORD296",Word,1,R/W,100,,,,,,,,,,"Eingänge für geschlossen für einzelne Spanner/Zylinder",
"VD.Tisch[1].V.Gruppe[6].R_Auf","DB17,X292.0",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung offen",
"VD.Tisch[1].V.Gruppe[6].R_Error","DB17,X292.3",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung Error",
"VD.Tisch[1].V.Gruppe[6].R_Vorgespannt","DB17,X292.2",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung vorgespannt",
"VD.Tisch[1].V.Gruppe[6].R_Zu","DB17,X292.1",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung geschlossen",
"VD.Tisch[1].V.Gruppe[6].Status","DB17,INT298",Short,1,R/W,100,,,,,,,,,,"Status der Gruppe",
"VD.Tisch[1].V.Gruppe[7].A_Auf","DB17,X300.4",Boolean,1,R/W,100,,,,,,,,,,"Ventil Spannergruppe öffnen",
"VD.Tisch[1].V.Gruppe[7].A_Zu","DB17,X300.5",Boolean,1,R/W,100,,,,,,,,,,"Ventil Spannergruppe Schliessen",
"VD.Tisch[1].V.Gruppe[7].In_Auf","DB17,WORD302",Word,1,R/W,100,,,,,,,,,,"Eingänge für offen für einzelne Spanner/Zylinder",
"VD.Tisch[1].V.Gruppe[7].In_Zu","DB17,WORD304",Word,1,R/W,100,,,,,,,,,,"Eingänge für geschlossen für einzelne Spanner/Zylinder",
"VD.Tisch[1].V.Gruppe[7].R_Auf","DB17,X300.0",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung offen",
"VD.Tisch[1].V.Gruppe[7].R_Error","DB17,X300.3",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung Error",
"VD.Tisch[1].V.Gruppe[7].R_Vorgespannt","DB17,X300.2",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung vorgespannt",
"VD.Tisch[1].V.Gruppe[7].R_Zu","DB17,X300.1",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung geschlossen",
"VD.Tisch[1].V.Gruppe[7].Status","DB17,INT306",Short,1,R/W,100,,,,,,,,,,"Status der Gruppe",
"VD.Tisch[1].V.Gruppe[8].A_Auf","DB17,X308.4",Boolean,1,R/W,100,,,,,,,,,,"Ventil Spannergruppe öffnen",
"VD.Tisch[1].V.Gruppe[8].A_Zu","DB17,X308.5",Boolean,1,R/W,100,,,,,,,,,,"Ventil Spannergruppe Schliessen",
"VD.Tisch[1].V.Gruppe[8].In_Auf","DB17,WORD310",Word,1,R/W,100,,,,,,,,,,"Eingänge für offen für einzelne Spanner/Zylinder",
"VD.Tisch[1].V.Gruppe[8].In_Zu","DB17,WORD312",Word,1,R/W,100,,,,,,,,,,"Eingänge für geschlossen für einzelne Spanner/Zylinder",
"VD.Tisch[1].V.Gruppe[8].R_Auf","DB17,X308.0",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung offen",
"VD.Tisch[1].V.Gruppe[8].R_Error","DB17,X308.3",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung Error",
"VD.Tisch[1].V.Gruppe[8].R_Vorgespannt","DB17,X308.2",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung vorgespannt",
"VD.Tisch[1].V.Gruppe[8].R_Zu","DB17,X308.1",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung geschlossen",
"VD.Tisch[1].V.Gruppe[8].Status","DB17,INT314",Short,1,R/W,100,,,,,,,,,,"Status der Gruppe",
"VD.Tisch[1].V.Gruppe[9].A_Auf","DB17,X316.4",Boolean,1,R/W,100,,,,,,,,,,"Ventil Spannergruppe öffnen",
"VD.Tisch[1].V.Gruppe[9].A_Zu","DB17,X316.5",Boolean,1,R/W,100,,,,,,,,,,"Ventil Spannergruppe Schliessen",
"VD.Tisch[1].V.Gruppe[9].In_Auf","DB17,WORD318",Word,1,R/W,100,,,,,,,,,,"Eingänge für offen für einzelne Spanner/Zylinder",
"VD.Tisch[1].V.Gruppe[9].In_Zu","DB17,WORD320",Word,1,R/W,100,,,,,,,,,,"Eingänge für geschlossen für einzelne Spanner/Zylinder",
"VD.Tisch[1].V.Gruppe[9].R_Auf","DB17,X316.0",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung offen",
"VD.Tisch[1].V.Gruppe[9].R_Error","DB17,X316.3",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung Error",
"VD.Tisch[1].V.Gruppe[9].R_Vorgespannt","DB17,X316.2",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung vorgespannt",
"VD.Tisch[1].V.Gruppe[9].R_Zu","DB17,X316.1",Boolean,1,R/W,100,,,,,,,,,,"Rückmeldung geschlossen",
"VD.Tisch[1].V.Gruppe[9].Status","DB17,INT322",Short,1,R/W,100,,,,,,,,,,"Status der Gruppe",
"VD.Tisch[1].V.OP[1].AbfragenPruefen","DB17,X380.7",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen auf Null prüfen",
"VD.Tisch[1].V.OP[1].Aktiv","DB17,X380.0",Boolean,1,R/W,100,,,,,,,,,,"Nest ist aktiv",
"VD.Tisch[1].V.OP[1].BT_NSP_1_OK","DB17,X381.6",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen nach Spannen 1 OK",
"VD.Tisch[1].V.OP[1].BT_NSP_OK","DB17,X381.5",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen nach Spannen OK",
"VD.Tisch[1].V.OP[1].BT_VSP_OK","DB17,X381.4",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen vor Spannen OK",
"VD.Tisch[1].V.OP[1].BtFehler","DB17,DWORD386",DWord,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen Fehler",
"VD.Tisch[1].V.OP[1].Fertig_iO","DB17,X381.1",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteil fertig i.O. für Zähler",
"VD.Tisch[1].V.OP[1].Fertig_niO","DB17,X381.2",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteil fertig n.i.O für Zähler",
"VD.Tisch[1].V.OP[1].Gepraegt","DB17,X381.3",Boolean,1,R/W,100,,,,,,,,,,"Nest wurde gepraegt/markiert",
"VD.Tisch[1].V.OP[1].Gespannt","DB17,X380.6",Boolean,1,R/W,100,,,,,,,,,,"Nest ist gespannt",
"VD.Tisch[1].V.OP[1].GS","DB17,X380.4",Boolean,1,R/W,100,,,,,,,,,,"Nest in Grundstellung",
"VD.Tisch[1].V.OP[1].Leer","DB17,X380.1",Boolean,1,R/W,100,,,,,,,,,,"Nest ist Leer",
"VD.Tisch[1].V.OP[1].Leer_Verz","DB17,X380.2",Boolean,1,R/W,100,,,,,,,,,,"Nest ist leer mit Verzögerung",
"VD.Tisch[1].V.OP[1].Schweissfehler","DB17,X381.0",Boolean,1,R/W,100,,,,,,,,,,"Nest Schweissfehler gespeichert",
"VD.Tisch[1].V.OP[1].SpBtNull","DB17,DWORD382",DWord,1,R/W,100,,,,,,,,,,"Nest Speicher Bauteilabfragen sind "0"",
"VD.Tisch[1].V.OP[1].SpeicherLeer","DB17,X380.3",Boolean,1,R/W,100,,,,,,,,,,"Nest ist leer gespeichert",
"VD.Tisch[1].V.OP[1].Vorgespannt","DB17,X380.5",Boolean,1,R/W,100,,,,,,,,,,"Nest ist vorgespannt",
"VD.Tisch[1].V.OP[2].AbfragenPruefen","DB17,X390.7",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen auf Null prüfen",
"VD.Tisch[1].V.OP[2].Aktiv","DB17,X390.0",Boolean,1,R/W,100,,,,,,,,,,"Nest ist aktiv",
"VD.Tisch[1].V.OP[2].BT_NSP_1_OK","DB17,X391.6",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen nach Spannen 1 OK",
"VD.Tisch[1].V.OP[2].BT_NSP_OK","DB17,X391.5",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen nach Spannen OK",
"VD.Tisch[1].V.OP[2].BT_VSP_OK","DB17,X391.4",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen vor Spannen OK",
"VD.Tisch[1].V.OP[2].BtFehler","DB17,DWORD396",DWord,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen Fehler",
"VD.Tisch[1].V.OP[2].Fertig_iO","DB17,X391.1",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteil fertig i.O. für Zähler",
"VD.Tisch[1].V.OP[2].Fertig_niO","DB17,X391.2",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteil fertig n.i.O für Zähler",
"VD.Tisch[1].V.OP[2].Gepraegt","DB17,X391.3",Boolean,1,R/W,100,,,,,,,,,,"Nest wurde gepraegt/markiert",
"VD.Tisch[1].V.OP[2].Gespannt","DB17,X390.6",Boolean,1,R/W,100,,,,,,,,,,"Nest ist gespannt",
"VD.Tisch[1].V.OP[2].GS","DB17,X390.4",Boolean,1,R/W,100,,,,,,,,,,"Nest in Grundstellung",
"VD.Tisch[1].V.OP[2].Leer","DB17,X390.1",Boolean,1,R/W,100,,,,,,,,,,"Nest ist Leer",
"VD.Tisch[1].V.OP[2].Leer_Verz","DB17,X390.2",Boolean,1,R/W,100,,,,,,,,,,"Nest ist leer mit Verzögerung",
"VD.Tisch[1].V.OP[2].Schweissfehler","DB17,X391.0",Boolean,1,R/W,100,,,,,,,,,,"Nest Schweissfehler gespeichert",
"VD.Tisch[1].V.OP[2].SpBtNull","DB17,DWORD392",DWord,1,R/W,100,,,,,,,,,,"Nest Speicher Bauteilabfragen sind "0"",
"VD.Tisch[1].V.OP[2].SpeicherLeer","DB17,X390.3",Boolean,1,R/W,100,,,,,,,,,,"Nest ist leer gespeichert",
"VD.Tisch[1].V.OP[2].Vorgespannt","DB17,X390.5",Boolean,1,R/W,100,,,,,,,,,,"Nest ist vorgespannt",
"VD.Tisch[1].V.OP[3].AbfragenPruefen","DB17,X400.7",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen auf Null prüfen",
"VD.Tisch[1].V.OP[3].Aktiv","DB17,X400.0",Boolean,1,R/W,100,,,,,,,,,,"Nest ist aktiv",
"VD.Tisch[1].V.OP[3].BT_NSP_1_OK","DB17,X401.6",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen nach Spannen 1 OK",
"VD.Tisch[1].V.OP[3].BT_NSP_OK","DB17,X401.5",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen nach Spannen OK",
"VD.Tisch[1].V.OP[3].BT_VSP_OK","DB17,X401.4",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen vor Spannen OK",
"VD.Tisch[1].V.OP[3].BtFehler","DB17,DWORD406",DWord,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen Fehler",
"VD.Tisch[1].V.OP[3].Fertig_iO","DB17,X401.1",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteil fertig i.O. für Zähler",
"VD.Tisch[1].V.OP[3].Fertig_niO","DB17,X401.2",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteil fertig n.i.O für Zähler",
"VD.Tisch[1].V.OP[3].Gepraegt","DB17,X401.3",Boolean,1,R/W,100,,,,,,,,,,"Nest wurde gepraegt/markiert",
"VD.Tisch[1].V.OP[3].Gespannt","DB17,X400.6",Boolean,1,R/W,100,,,,,,,,,,"Nest ist gespannt",
"VD.Tisch[1].V.OP[3].GS","DB17,X400.4",Boolean,1,R/W,100,,,,,,,,,,"Nest in Grundstellung",
"VD.Tisch[1].V.OP[3].Leer","DB17,X400.1",Boolean,1,R/W,100,,,,,,,,,,"Nest ist Leer",
"VD.Tisch[1].V.OP[3].Leer_Verz","DB17,X400.2",Boolean,1,R/W,100,,,,,,,,,,"Nest ist leer mit Verzögerung",
"VD.Tisch[1].V.OP[3].Schweissfehler","DB17,X401.0",Boolean,1,R/W,100,,,,,,,,,,"Nest Schweissfehler gespeichert",
"VD.Tisch[1].V.OP[3].SpBtNull","DB17,DWORD402",DWord,1,R/W,100,,,,,,,,,,"Nest Speicher Bauteilabfragen sind "0"",
"VD.Tisch[1].V.OP[3].SpeicherLeer","DB17,X400.3",Boolean,1,R/W,100,,,,,,,,,,"Nest ist leer gespeichert",
"VD.Tisch[1].V.OP[3].Vorgespannt","DB17,X400.5",Boolean,1,R/W,100,,,,,,,,,,"Nest ist vorgespannt",
"VD.Tisch[1].V.OP[4].AbfragenPruefen","DB17,X410.7",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen auf Null prüfen",
"VD.Tisch[1].V.OP[4].Aktiv","DB17,X410.0",Boolean,1,R/W,100,,,,,,,,,,"Nest ist aktiv",
"VD.Tisch[1].V.OP[4].BT_NSP_1_OK","DB17,X411.6",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen nach Spannen 1 OK",
"VD.Tisch[1].V.OP[4].BT_NSP_OK","DB17,X411.5",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen nach Spannen OK",
"VD.Tisch[1].V.OP[4].BT_VSP_OK","DB17,X411.4",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen vor Spannen OK",
"VD.Tisch[1].V.OP[4].BtFehler","DB17,DWORD416",DWord,1,R/W,100,,,,,,,,,,"Nest Bauteilabfragen Fehler",
"VD.Tisch[1].V.OP[4].Fertig_iO","DB17,X411.1",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteil fertig i.O. für Zähler",
"VD.Tisch[1].V.OP[4].Fertig_niO","DB17,X411.2",Boolean,1,R/W,100,,,,,,,,,,"Nest Bauteil fertig n.i.O für Zähler",
"VD.Tisch[1].V.OP[4].Gepraegt","DB17,X411.3",Boolean,1,R/W,100,,,,,,,,,,"Nest wurde gepraegt/markiert",
"VD.Tisch[1].V.OP[4].Gespannt","DB17,X410.6",Boolean,1,R/W,100,,,,,,,,,,"Nest ist gespannt",
"VD.Tisch[1].V.OP[4].GS","DB17,X410.4",Boolean,1,R/W,100,,,,,,,,,,"Nest in Grundstellung",
"VD.Tisch[1].V.OP[4].Leer","DB17,X410.1",Boolean,1,R/W,100,,,,,,,,,,"Nest ist Leer",
"VD.Tisch[1].V.OP[4].Leer_Verz","DB17,X410.2",Boolean,1,R/W,100,,,,,,,,,,"Nest ist leer mit Verzögerung",
"VD.Tisch[1].V.OP[4].Schweissfehler","DB17,X411.0",Boolean,1,R/W,100,,,,,,,,,,"Nest Schweissfehler gespeichert",
"VD.Tisch[1].V.OP[4].SpBtNull","DB17,DWORD412",DWord,1,R/W,100,,,,,,,,,,"Nest Speicher Bauteilabfragen sind "0"",
"VD.Tisch[1].V.OP[4].SpeicherLeer","DB17,X410.3",Boolean,1,R/W,100,,,,,,,,,,"Nest ist leer gespeichert",
"VD.Tisch[1].V.OP[4].Vorgespannt","DB17,X410.5",Boolean,1,R/W,100,,,,,,,,,,"Nest ist vorgespannt",
"VD.Tisch[1].V.Schnittstelle.HandBedienungAktiv","DB17,X490.0",Boolean,1,R/W,100,,,,,,,,,,"Handbedienung ist aktiv",
"VD.Tisch[1].V.Schnittstelle.Auswerfer.Aktiv","DB17,X488.0",Boolean,1,R/W,100,,,,,,,,,,"Aktiv",
"VD.Tisch[1].V.Schnittstelle.Auswerfer.Error","DB17,X488.3",Boolean,1,R/W,100,,,,,,,,,,"Störung",
"VD.Tisch[1].V.Schnittstelle.Auswerfer.Fertig","DB17,X488.2",Boolean,1,R/W,100,,,,,,,,,,"fertig",
"VD.Tisch[1].V.Schnittstelle.Auswerfer.Start","DB17,X488.1",Boolean,1,R/W,100,,,,,,,,,,"Start",
"VD.Tisch[1].V.Schnittstelle.Entnahme_R.Aktiv","DB17,X482.0",Boolean,1,R/W,100,,,,,,,,,,"Aktiv",
"VD.Tisch[1].V.Schnittstelle.Entnahme_R.Error","DB17,X482.3",Boolean,1,R/W,100,,,,,,,,,,"Störung",
"VD.Tisch[1].V.Schnittstelle.Entnahme_R.Fertig","DB17,X482.2",Boolean,1,R/W,100,,,,,,,,,,"fertig",
"VD.Tisch[1].V.Schnittstelle.Entnahme_R.Start","DB17,X482.1",Boolean,1,R/W,100,,,,,,,,,,"Start",
"VD.Tisch[1].V.Schnittstelle.Grundstellung.Error","DB17,X476.2",Boolean,1,R/W,100,,,,,,,,,,"Störung Grundstellungsfahrt",
"VD.Tisch[1].V.Schnittstelle.Grundstellung.Fertig","DB17,X476.1",Boolean,1,R/W,100,,,,,,,,,,"Grundstllungsfahrt fertig",
"VD.Tisch[1].V.Schnittstelle.Grundstellung.Start","DB17,X476.0",Boolean,1,R/W,100,,,,,,,,,,"Start Grundstellungsfahrt",
"VD.Tisch[1].V.Schnittstelle.Markieren.Aktiv","DB17,X486.0",Boolean,1,R/W,100,,,,,,,,,,"Aktiv",
"VD.Tisch[1].V.Schnittstelle.Markieren.Error","DB17,X486.3",Boolean,1,R/W,100,,,,,,,,,,"Störung",
"VD.Tisch[1].V.Schnittstelle.Markieren.Fertig","DB17,X486.2",Boolean,1,R/W,100,,,,,,,,,,"fertig",
"VD.Tisch[1].V.Schnittstelle.Markieren.Start","DB17,X486.1",Boolean,1,R/W,100,,,,,,,,,,"Start",
"VD.Tisch[1].V.Schnittstelle.Oeffnen.Error","DB17,X480.2",Boolean,1,R/W,100,,,,,,,,,,"Störung spannen",
"VD.Tisch[1].V.Schnittstelle.Oeffnen.Fertig","DB17,X480.1",Boolean,1,R/W,100,,,,,,,,,,"Spannen fertig",
"VD.Tisch[1].V.Schnittstelle.Oeffnen.Start","DB17,X480.0",Boolean,1,R/W,100,,,,,,,,,,"Start öffnen",
"VD.Tisch[1].V.Schnittstelle.Spannen.Error","DB17,X478.2",Boolean,1,R/W,100,,,,,,,,,,"Störung spannen",
"VD.Tisch[1].V.Schnittstelle.Spannen.Fertig","DB17,X478.1",Boolean,1,R/W,100,,,,,,,,,,"Spannen fertig",
"VD.Tisch[1].V.Schnittstelle.Spannen.Start","DB17,X478.0",Boolean,1,R/W,100,,,,,,,,,,"Start spannen",
"VD.Tisch[1].V.Schnittstelle.Uebergabe_R.Aktiv","DB17,X484.0",Boolean,1,R/W,100,,,,,,,,,,"Aktiv",
"VD.Tisch[1].V.Schnittstelle.Uebergabe_R.Error","DB17,X484.3",Boolean,1,R/W,100,,,,,,,,,,"Störung",
"VD.Tisch[1].V.Schnittstelle.Uebergabe_R.Fertig","DB17,X484.2",Boolean,1,R/W,100,,,,,,,,,,"fertig",
"VD.Tisch[1].V.Schnittstelle.Uebergabe_R.Start","DB17,X484.1",Boolean,1,R/W,100,,,,,,,,,,"Start",
"VD.Tisch[2].Codierung","DB17,INT492",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].CodierungSP","DB17,INT494",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status","DB17,INT712[16]",Short Array,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[1]","DB17,INT712",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[10]","DB17,INT730",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[11]","DB17,INT732",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[12]","DB17,INT734",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[13]","DB17,INT736",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[14]","DB17,INT738",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[15]","DB17,INT740",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[16]","DB17,INT742",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[2]","DB17,INT714",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[3]","DB17,INT716",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[4]","DB17,INT718",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[5]","DB17,INT720",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[6]","DB17,INT722",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[7]","DB17,INT724",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[8]","DB17,INT726",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Status[9]","DB17,INT728",Short,1,R/W,100,,,,,,,,,,"",
"VD.Tisch[2].Aktuell.AdresseSlave","DB17,INT708[2]",Short Array,1,R/W,100,,,,,,,,,,"Diagnoseadresse Slave (An/Abmelden)",
"VD.Tisch[2].Aktuell.AdresseSlave[1]","DB17,INT708",Short,1,R/W,100,,,,,,,,,,"Diagnoseadresse Slave (An/Abmelden)",
"VD.Tisch[2].Aktuell.AdresseSlave[2]","DB17,INT710",Short,1,R/W,100,,,,,,,,,,"Diagnoseadresse Slave (An/Abmelden)",
"VD.Tisch[2].Aktuell.AktiveGruppen","DB17,X564[16]",Boolean Array,1,R/W,100,,,,,,,,,,"Vorgabe der Aktiven Gruppen",
"VD.Tisch[2].Aktuell.AktiveGruppen[1]","DB17,X564.0",Boolean,1,R/W,100,,,,,,,,,,"Vorgabe der Aktiven Gruppen",
"VD.Tisch[2].Aktuell.AktiveGruppen[10]","DB17,X565.1",Boolean,1,R/W,100,,,,,,,,,,"Vorgabe der Aktiven Gruppen",
"VD.Tisch[2].Aktuell.AktiveGruppen[11]","DB17,X565.2",Boolean,1,R/W,100,,,,,,,,,,"Vorgabe der Aktiven Gruppen",
"VD.Tisch[2].Aktuell.AktiveGruppen[12]","DB17,X565.3",Boolean,1,R/W,100,,,,,,,,,,"Vorgabe der Aktiven Gruppen",
"VD.Tisch[2].Aktuell.AktiveGruppen[13]","DB17,X565.4",Boolean,1,R/W,100,,,,,,,,,,"Vorgabe der Aktiven Gruppen",
"VD.Tisch[2].Aktuell.AktiveGruppen[14]","DB17,X565.5",Boolean,1,R/W,100,,,,,,,,,,"Vorgabe der Aktiven Gruppen",
"VD.Tisch[2].Aktuell.AktiveGruppen[15]","DB17,X565.6",Boolean,1,R/W,100,,,,,,,,,,"Vorgabe der Aktiven Gruppen",
"VD.Tisch[2].Aktuell.AktiveGruppen[16]","DB17,X565.7",Boolean,1,R/W,100,,,,,,,,,,"Vorgabe der Aktiven Gruppen",
"VD.Tisch[2].Aktuell.AktiveGruppen[2]","DB17,X564.1",Boolean,1,R/W,100,,,,,,,,,,"Vorgabe der Aktiven Gruppen",
"VD.Tisch[2].Aktuell.AktiveGruppen[3]","DB17,X564.2",Boolean,1,R/W,100,,,,,,,,,,"Vorgabe der Aktiven Gruppen",
